	id	price	area	district	city	type	segment	condominium	iptu	rooms	box	url	date
534	143198	1740000	132,48	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	800	3	1	http://www.foxterciaimobiliaria.com.br/imovel/143198/residencial-porto-alegre-auxiliadora-apartamento-villa-del-fiori-residencial-3-dormitorios-zona-norte	2019-01-20
535	143182	1350000	127,55	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/143182/residencial-porto-alegre-auxiliadora-apartamento-villa-del-fiori-residencial-3-dormitorios-zona-norte	2019-01-20
536	172553	499999	80,59	Bela Vista	Porto Alegre	Apartamento	Residencial	400	1098	2	2	http://www.foxterciaimobiliaria.com.br/imovel/172553/residencial-porto-alegre-bela-vista-apartamento-condominio-barao-de-uba-2-dormitorios-zona-norte	2019-01-20
537	100973	599000	105,41	Auxiliadora	Porto Alegre	Apartamento	Residencial	1200	2300	3	2	http://www.foxterciaimobiliaria.com.br/imovel/100973/residencial-porto-alegre-auxiliadora-apartamento-edificio-juliana-3-dormitorios-zona-norte	2019-01-20
538	128254	NA	47,29	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	1	1	http://www.foxterciaimobiliaria.com.br/imovel/128254/residencial-porto-alegre-bela-vista-apartamento-edificio-solar-locatelli-1-dormitorios-zona-norte	2019-01-20
539	100857	2750000	370,34	Bela Vista	Porto Alegre	Apartamento	Residencial	2000	NA	4	3	http://www.foxterciaimobiliaria.com.br/imovel/100857/residencial-porto-alegre-bela-vista-apartamento-4-dormitorios-zona-norte	2019-01-20
540	153364	1250000	167	Bela Vista	Porto Alegre	Apartamento	Residencial	1250	3500	3	1	http://www.foxterciaimobiliaria.com.br/imovel/153364/residencial-porto-alegre-bela-vista-apartamento-villa-del-paradiso-3-dormitorios-zona-norte	2019-01-20
541	161601	1600000	140	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/161601/residencial-porto-alegre-auxiliadora-apartamento-villa-del-fiori-residencial-3-dormitorios-zona-norte	2019-01-20
542	175268	NA	95,8	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/175268/residencial-porto-alegre-auxiliadora-apartamento-edificio-saint-moritz-3-dormitorios-zona-norte	2019-01-20
543	14640	NA	100	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/14640/residencial-porto-alegre-bela-vista-apartamento-3-dormitorios-zona-norte	2019-01-20
